,0,1,2,3,4,output
91,-35792.05011676774,148885.38272921077,-5218.549262989768,-1222.7211231027663,-11136.302336365223,0
92,-128599.66738201983,-5077.763380222875,373.63886454969855,125.71801557027042,-3549.2275356169453,0
93,-98806.79705413344,47078.911061887746,-855.7780656509461,-499.79526445616824,-4299.876784409058,0
94,-77516.94032317848,-80371.06640178824,-20508.00615600589,7309.821265553138,-696.284439885424,0
95,-4972.518743194856,-87394.89918337835,-43970.887135043566,17133.246680811983,-1327.035029203977,0
96,20455.30763214672,212126.44436808777,11710.413251403028,-1733.0030850069618,22324.114436007858,0
97,66479.2327966923,-58174.06580523063,-1657.192303447629,10468.605002266746,-17858.93877953668,0
98,-124238.61636511554,-65099.364158640165,-4617.647140699753,2203.5950921421745,-2458.503946977396,0
99,-135518.68931982963,-93107.54468741607,-2504.580013844405,5418.337810082793,-5012.399767453783,1
100,-105046.17014100765,27562.496711683285,-2553.87034216192,-177.98562297401733,-2949.2230957212114,0
101,53437.43460745263,214534.8444405226,38978.30348126668,19686.88676988594,-15853.183169837226,0
102,1033051.8725809463,-223963.52593724866,138404.89123627532,-2313.152470910391,-40695.57740952498,0
103,-80520.40100895315,-89939.05155016479,-9985.56367336631,1673.4815685931637,-1903.8028034710808,1
104,-28513.292565246753,-107506.71218565112,13889.714354562959,-1287.8692450381293,-4894.811728709412,0
105,-133897.13386820705,-35711.21230463728,12992.843533789424,-9701.05369693497,14577.647827222581,0
106,-133070.12772604206,-25306.40225989211,92.85767337423509,1914.8090851797338,474.23649482902164,0
107,-3163.518354194893,211049.22154996265,-1416.4317193967233,-6166.239998030446,-9839.388072462416,0
108,136200.28620349016,-114364.4190929401,-27368.02469151303,-52026.092163646936,119006.84544295503,0
109,-2546.688525131361,221763.5909298492,-4207.407833962996,-6315.466782672106,-15975.876713874073,0
110,209664.85175634956,67709.40538738121,18064.255128255725,-17192.53104687831,-11925.410888306813,0
111,-121864.05813907449,-66187.19783406101,8643.653691178508,-1738.3311083227143,-1745.5012428094412,0
112,260326.1803371075,-17971.459334798623,40911.96386524295,-26692.399316697036,-9228.146996106567,0
113,-11815.76403009164,-70876.40318384557,20099.724505714632,-7698.345318230439,-2785.1206983287516,0
114,-112552.99820917458,-71529.93666522941,7324.799488829752,-1420.6863247709673,-2631.656375667558,0
115,-123053.60987821738,-88457.89233090283,10158.309015617057,-2217.7920401918823,-1410.578439126596,1
116,-58524.54968348224,115984.78559720055,686.2268607530225,-3268.1935249393023,-10266.344442309743,0
117,-105011.73912222232,-41291.79794304014,8423.84602500295,-1554.813100392747,-3184.3143404523403,1
118,44523.615687259386,242418.54348525827,-2859.133490548372,607.0419320121105,3672.1308021491627,0
119,16821.058062866294,72604.1716447804,-35990.61749948794,19030.91959803716,-22835.478955359995,0
120,-52196.46039751501,-105598.60514972378,16318.299832023375,-3540.992606674223,-2992.4346981394638,1
121,41914.8188555226,299851.778735392,-6041.035569110633,-7985.617501754532,-19955.059659804127,1
122,-125226.00514755948,4384.066209916783,957.9121418345981,-1722.2982590019394,-4952.207211482654,0
123,556226.9177170926,-152607.1215213444,-33301.80549496447,10418.679430876393,-26425.71864609909,1
124,-129612.93050121528,-96352.87622472906,5448.057394109814,-229.32109428521218,-2039.3543019680715,0
125,-169469.1645940673,-73827.97556864005,2810.574881942459,-64.36080508963265,-980.8637820933211,0
126,137816.53402184288,-40893.607218824385,17931.74942051026,-16410.120198851197,-5203.394217552549,0
127,148861.83158325055,-70658.5959382407,-26221.924386998857,-24744.062173770926,10081.689427387806,1
128,-144005.84982965057,-53641.7564251421,6752.3190464082045,-1072.0519961959735,-691.838235699344,1
129,-53653.620100847605,-93953.0891139131,-24607.766715146954,5024.313859155888,124.35181502365452,0
130,-152517.76118506753,-71144.91160220507,9110.984424538043,-558.7426972779942,11478.851135699933,0
131,-57063.173628695724,115148.12495098275,-395.8203769793123,87.53406395843722,-9539.264794774412,0
132,509316.7509072847,989.1621990410855,-9782.089067261626,-14909.470837434112,-17338.137451782328,0
133,468010.69921087177,-78359.47543595258,42191.056084566764,-23788.71693674376,-16628.009693994616,0
134,-119217.19240061486,-90983.40568894628,-10432.114618980513,7944.809089909841,-6953.369618203247,0
135,-33910.312918024574,101948.20518078798,3734.317568832554,-3751.4331168159656,-11069.49451015426,0
136,-56075.41800927565,11725.521620295778,15982.584448047635,-4272.844834834183,-2613.5978639770424,0
137,-60412.19012836812,82541.64714385207,-960.0872363655441,-979.7876757758154,-9129.027713381827,0
138,-151934.57052012664,-49199.768899036535,2331.7210634569055,6488.1424668213185,-1476.802659631607,1
139,-78327.06172130675,-91370.61597308923,-24544.574470189524,8192.616247432527,1611.3640659274263,0
140,-61319.21948813611,117357.01513300884,-1718.1561090968066,-4117.0967937481555,-10688.591981025373,1
141,-89284.29178500974,64489.36500168958,-725.8295112738884,-2692.2311905232677,-5759.471906717924,0
142,-119675.5535097735,-67183.20639368727,15662.836298537184,7317.220677639339,-3179.4436892845138,0
143,-70226.24338865945,43764.442364574716,8153.103631568073,3745.0194984260984,14999.514662694231,0
144,-159244.62466881596,-79215.50485025813,1099.0425706372775,1205.1836380529942,4874.657024983799,0
145,-137871.2786491035,-57072.39507150664,9395.79979629151,-1129.0656120354313,-1302.948680005755,0
146,-57958.34342759971,35080.549311432536,-2798.1454148644066,123.28069625205676,-10029.730560992073,1
147,207926.4014105149,-79876.86214696737,-52367.38360029159,-25719.594910258533,21126.516010235267,0
148,-118091.9890165302,-33994.18445486956,4890.84999106313,-2418.008521299325,-2959.386902801745,0
149,-43040.8612367578,130543.79564885955,2455.5573975634843,22284.347747639356,-8690.315628651955,0
150,37115.317346343334,-53136.68362987739,-11119.020792122412,-5494.780454322212,-2226.9225930977736,0
151,-46826.088383347385,-73240.07261683949,1459.6645722940227,6564.007873805361,8297.22200073996,0
152,-5339.430238911324,211941.13971192122,-4762.242838905764,-4438.418140835043,-14800.17178595865,0
153,306004.10784118203,-42028.00770730323,1268.8510896195469,-57872.204145524935,74603.17952756192,0
154,-139864.77562597094,-78876.6754410207,9259.405453583924,-706.3904201602757,125.27619345851662,0
155,-32449.372232255522,-12599.256428092503,32776.1392378252,-6326.320004036822,-656.8477185640186,0
156,123525.35578718828,-32926.60793069792,7060.559940799268,-15986.790886946454,-2985.337343348282,0
157,284598.1929237967,-124736.46274565389,-25366.547004076183,6822.784642721512,-15516.96088006698,0
158,207876.09707702504,-67733.65271516076,58763.64269505623,-15445.879490412048,-191.38209287081966,1
159,-126482.15118657547,-63655.03677430252,6234.944934162041,-1146.2417804715635,-2083.756822630193,0
160,-107066.43588721212,-97533.45353825492,10543.094187684941,-2601.4398733866988,-2201.9078100223896,0
161,-153471.32503484064,-48396.074359891245,2810.8567818280903,-25.49698571472376,-1446.2858499186057,0
162,-35366.4855920756,160090.93428812138,-2816.6467714164105,-4816.830175542898,-12083.20951645474,0
163,268530.1074218969,-57283.884734230225,38334.830377503036,-19669.28429603683,-13160.76669335726,0
164,-96792.88980296129,-68838.86704613826,12207.808966274815,-2282.507785025146,-2664.3753856476796,0
165,68082.65945867244,-105206.16209823368,-9797.147596674613,2440.2128147549834,-2192.0813842463776,0
166,26410.48919028761,218317.54493677593,3608.4272063466437,1830.967995701854,-152.31678010004507,0
167,-12659.878006953692,-70523.3736260088,-78951.20897459074,10943.762270558627,19206.644430651322,0
168,31589.20844806883,-106740.40368063193,31269.610307061354,-12617.71141044607,-39.201394034584006,0
169,-93987.48373578518,-82049.08914194348,7885.947620788113,-2226.0518465055816,-2318.1615274936885,0
170,18322.84324497945,106965.31324691208,-5737.023678322053,-4916.331919836295,-6221.951049905202,0
171,-27393.354905847315,167270.04499410742,-958.2742938565776,-5169.379652096036,-10856.379551062557,0
172,-134467.5613916938,-58614.39229819032,-1211.3982648068388,5966.633847330921,4713.448790731354,0
173,-158601.23428295797,-45597.94318838151,-846.31709651778,596.9942642780387,-1986.6140713330676,1
174,-2297.273630852842,221623.89431335006,-4179.762520864478,-6233.230547605046,-15976.837632955947,0
175,29555.25235010612,-60017.28607394769,21128.731400739503,-9264.450602534213,-6497.0976494007755,1
176,-134386.31937297186,-24662.10286662388,2387.4384043390714,-3548.58215881229,886.9739500868593,0
177,-74588.96403761796,-93438.76038904364,-16623.524012490794,6453.84872546988,-2397.1057602022743,0
178,-139665.1929178458,-90539.83283980422,5611.0990190504135,-1728.0811627551543,1567.9013148315273,0
179,-20141.42165680615,-90492.4257349756,-50307.77917662865,25196.628926619018,-15820.603011405787,0
180,-16806.689009816382,94267.12515172703,-1706.7658004864568,13962.97217353677,239.23279629673164,0
181,-92517.12716440228,-47870.372527390144,-8410.579586015692,-4052.1579520591963,14010.5778198164,0
182,276734.92007405666,229233.64341245723,41905.594333391025,39998.41265713085,5337.9328208721945,0
183,-67930.71711549899,-85821.05062158521,-31392.443808371594,5667.749353086395,4569.572329868353,1
184,-150601.25658220338,-84543.41250630071,-3049.4508565663205,6038.455264763712,-3210.807941965032,0
185,-97504.44619816892,-22636.850164494324,6496.419781706939,-2194.382160989178,-4270.693762575432,1
186,60762.574733697664,190597.2467764964,17129.25199193783,12494.600595511169,19922.690847313603,0
187,338208.31190620357,-154350.79301208243,32589.031471228252,-20619.176689184264,-12467.715764913759,1
188,-95341.53177122425,10955.121341919095,16037.132957118723,1927.0185475183134,-5195.989546820749,0
189,-124893.26062808052,-99079.2490510444,5826.30758457248,-1461.6450399853295,-1906.0864242192615,0
190,99916.45239216501,107112.01980483753,4046.728484805671,785.1594395276728,-12424.28491715677,0
191,-103883.26249956101,-64907.95527326817,9536.411119699773,-1779.9122999533158,-3273.059768040289,1
192,-74972.49296392564,57014.689944733196,10353.057863667864,-14076.869668207824,8297.744798971238,0
193,-64227.65588809869,50599.34187086808,-14085.124683063697,13073.298140426956,-4422.8094721153175,0
194,-121567.82719149736,-66140.88447966006,-31465.66873827025,2361.978112007273,16328.990398063674,0
195,-73913.14155010623,-93359.96725843416,12944.974893526174,-4411.207614587488,-2813.747344982368,1
196,-105022.91328940187,38890.22801318585,989.9390288980151,-2888.7371513925923,-5851.597539439769,0
197,-132262.29940446268,-94382.41580809273,5868.76334789642,-2773.4995259352545,11477.566485868114,0
198,69294.44903960105,342341.86188479164,-5672.361814717085,-4695.012192631207,-16173.820874632922,0
199,-120721.86026153027,-90323.02665222815,-17333.395829181274,10597.449988776327,-9041.9771658744,1
200,-90523.31891522736,65049.63078795085,-894.7531181719614,-3165.548802117824,-7803.371140388466,0
201,-62659.41290031968,4088.8758928752104,-1806.9910931675345,-1212.7827139407445,2885.1600228445236,0
202,-85720.5297569718,17509.72683595814,-2754.896706442903,10278.86013592477,9017.107633007894,0
203,122962.72129905413,-124036.39664775162,35689.714143060795,-12512.329802082651,-5760.442465173203,0
204,429338.2670375161,-23416.94090324112,-32543.458619882953,10471.239964064272,-27330.426385389528,0
205,-134321.6040747767,-93057.24710622337,17996.72493803173,7440.13566559999,-1009.2772414201823,0
206,-128893.00526588853,-4897.572948999001,781.205018570361,-668.3629640418139,-3215.3249253585623,0
207,-72364.58925039871,89353.77696533661,-1377.722893059034,-3283.6513513119903,-7739.4792245373565,1
208,1270.2150533873644,-101974.33438735489,-19713.564107648275,4669.0494929746765,8.601109338756997,1
209,-9506.06682995828,191489.58676283454,-8066.240032862088,-3704.598305864775,-9687.049544515501,0
210,84629.14291560795,13027.216380497975,-56729.5558948977,12239.175698089299,49311.791324949765,0
211,-75008.40416157185,91036.95228241374,-170.11611409730477,-2612.785452688271,-5599.542429242774,1
212,-82630.78299714955,-100014.56444611057,3822.9361475157275,-623.8315477146311,-2765.47915505271,0
213,-126278.82433727592,-86911.98875895308,-13554.867289234471,2209.1001933957614,2832.923765852632,0
214,759063.9924943264,-82111.63408967588,106814.41546974928,-17926.53736603078,-92896.23478165732,0
215,-163296.21530000254,-65782.97256325651,3472.6618990817215,-327.3796246128511,-396.286942554438,0
216,-63324.629757162285,118494.54611013446,-1892.9816625162925,-4004.9244274174966,-10616.589254459986,1
217,26969.149123876112,-115900.17866892552,16508.158573941688,-6616.5956137266485,-3670.1706712482837,0
218,37568.37092601717,-87546.07969021754,-6535.7137537202225,-672.2963178640622,-383.12389907928934,0
219,-24451.089235356067,176845.22002457696,-5531.780364885469,-4835.480697962766,-12341.884185660905,0
220,239991.07710876447,85033.09225023942,27959.553403998634,-18817.476426492016,-16497.810045501134,1
221,693562.9936487173,-205711.9548790466,61588.13001099256,-31800.711729460545,-17369.011945817267,0
222,480914.1636557421,-120356.02424420761,-35231.6101863048,-42196.91940998673,20756.471342564066,0
223,138295.87413564668,96108.15523246545,-39545.79507032972,33503.554067896,-15570.723011253825,0
224,-65922.38577675978,-97476.86968386118,-14110.644157168066,4803.760631482854,7983.6170120862425,1
225,178522.58691821367,-97844.80388846515,24918.922569792372,-12765.892614237817,-449.5958553116499,0
226,-3915.842518500744,211146.37394676515,-6290.159457945181,-4046.1593920691557,-13797.983345606648,0
227,-131097.7450897724,-95371.57646618213,9294.892541057628,672.2994668633603,-749.1779205506108,0
228,-80591.67361809468,-90029.18192193717,-22123.51336607625,5767.094987612314,1950.2073905701243,1
229,-145349.23551363742,-87628.09297279934,-12679.315003567204,6421.66334476177,-242.0294641822676,0
230,-105261.20792496004,-76084.29115053156,-21796.78498646859,8853.02877497637,-3461.7813413899976,0
231,-135159.40245245976,-92990.4817793792,-580.8644957465409,2080.9234633292554,1253.0607198107816,1
232,-83629.62570382733,-86317.73570279339,-6813.522786302841,-46449.537152439494,61027.54791384021,0
233,206385.4731447101,-90791.57465673324,42900.40297918872,-18306.431841526028,-8752.330353398427,1
234,-85703.96109550809,-75489.45173893105,-21254.565827428796,-9655.546244440831,9233.230559523638,0
235,-124711.6660334415,-29352.688172134596,8664.041927195169,492.3273788609425,13138.094451336117,0
236,41802.30051053465,-45078.48070540334,-72872.89304541399,-14792.800906608256,15556.897945716359,0
237,-69240.60332055573,87958.52095901367,3638.848259274782,3609.3424603541184,-3462.2046616070875,0
238,405319.29660218686,-146284.2092063839,20892.85737266325,-24852.313527726565,-1815.9709251146282,1
239,-68838.1403961317,7093.046200499428,997.590568104764,1096.8785674307087,-4982.512032295061,1
240,-132822.55831097806,-48856.99343859386,-16654.555522773833,-6660.262536323643,5633.8599584653775,0
241,-67234.28320561776,-97408.36377974783,-9627.742203599168,9758.22150093492,-10286.978569401119,0
242,-94850.23528147001,-81501.93885278706,9820.044477106594,-2211.2945845111503,-2225.9832625444296,0
243,-85260.5002851028,62134.34725103236,-3053.862600233795,-2424.7005390786553,-5869.399897731866,0
244,-164311.2716025337,-65263.273948322436,2521.959283276542,-77.77164230857005,-1247.6345059194455,0
245,-139562.99366828255,-90926.87046582888,-11201.125589529416,9633.1035806357,-4917.137917686058,0
246,-31987.37739228603,112449.29574566877,-27638.124035904537,-14320.223765168632,9198.019059224249,0
247,-60267.79421149707,-43761.90242387967,3367.4649455147614,-6328.467298932086,-1099.3062453610205,0
248,74915.72768998648,143591.99420640845,-5183.493446669404,1671.2000897018474,-20550.514552001005,0
249,-112308.7241737584,-71631.26098315009,-3871.5256646455628,-5646.98500470679,4982.38760703409,0
250,-67670.6839941375,-97223.78849150935,-12711.612535154825,2058.9697402285115,770.0060069089731,0
251,-115021.78834950598,-93332.29397327555,-9783.933514762313,8170.812838505284,-6552.776870217597,0
252,112984.13092462662,-95636.283417493,25691.956523133427,-10357.731262736774,-7144.164559131821,1
253,19053.437865410953,-16348.306993278675,37356.61242461119,-48598.999942781025,76834.02655806222,0
254,30354.834980450814,249360.16327912212,-12627.859275216839,-9359.719914265268,-8522.885781464594,0
255,-93279.7886667968,-82430.74826549605,9233.972456138323,-2120.681292019548,-3326.3507056072017,0
256,-101177.68456524739,26011.384525509795,12028.170383405113,-7373.459411104908,7706.792524868641,0
257,-69887.42883586873,32293.139505874504,21082.614951484316,11548.886723407866,-4266.585469428152,0
258,-105991.75463899977,-18068.380204110577,-32963.875438956384,-14282.406646012825,15189.365300297064,0
259,332516.7116923735,-128638.72679040789,-10211.696176963895,-5639.648538699346,-5738.076247840278,1
260,259405.50797321336,248963.45247653624,-6186.610225929174,39703.330531320345,-8323.683606595465,0
261,-81878.6014767002,-88749.5787082437,-5807.715750430581,-4371.293646610959,6651.009126828446,0
262,-77943.03583262014,36249.27685222021,17880.399202794582,-282.6577884503975,2366.5844340035665,0
263,-44391.37267999186,96849.08302719957,-20365.27158342057,3450.781698175131,1785.9397804213331,0
264,-127209.59862626593,-28085.292863284318,6560.867586338066,-708.2115831838851,11803.22496473388,0
265,-102831.70780256458,37627.46872213824,-2790.5668102836858,-3817.2263001094507,-4377.468381920234,0
266,-156003.5607689872,-92825.06721695825,7195.453005961779,349.13757081019537,-629.9144247236469,0
267,15914.917050471115,-53364.38048604683,-48270.02054713853,8921.109983035993,-4091.765410338088,1
268,-85986.07118349585,-97975.97674789927,10047.478955537628,-3909.815986139491,-981.9378204881757,0
269,-127997.58563763695,-62848.76568275687,-501.00088496723504,1860.263136472694,-4069.120884850608,1
270,-64031.73355781869,-41749.032519634326,-27511.181621033506,-11528.062911272254,12475.732687996326,0
271,-118635.85951725865,12166.652559975395,480.14205318312895,-459.4864534408219,-5132.020839229791,0
272,-51487.40624763383,134737.46890655297,-2129.8589626644025,-4485.527340440796,-11571.112769842954,1
273,-52225.19761716619,66593.04438891812,4513.5862463139665,-2559.382098648994,-7949.432317577208,0
274,-2328.340519688799,221639.73707667078,-4188.372880801424,-6327.680043417742,-15983.716284764743,1
275,-45891.082533078996,-86651.59289795418,-41929.29763621031,24580.286042734453,3623.102887196759,0
276,56437.34116705974,303918.3930691227,5906.251715330513,-14140.60670243862,-6792.564786152784,1
277,-153676.642286447,-48302.72353046641,1936.3175877072651,-513.2141617082673,-1453.32872386045,0
278,-77175.66935203661,-92073.23762927414,-23925.793595494066,8539.391104362432,739.7672841300109,0
279,157741.8139748529,5262.0652623824735,16833.820436515674,-14749.84014948297,-7712.029919988103,0
280,-162065.48096906758,-66495.33561866655,1601.8165770516744,543.2465644447558,-852.6025946189344,0
281,134293.2983609074,43497.49602046809,-52868.336643465394,7976.242950944326,40813.3127708724,0
282,184187.65841011397,-91102.42215283567,-44994.23381585741,12247.725462110126,-13119.261079258207,0
283,-15673.624450668021,-68688.35428465421,14946.188279247956,-6663.519791914077,-763.4497943630519,0
284,173394.96393581288,-26500.18957883197,-31097.869628374563,-33810.68792846037,24958.443124715937,0
285,6507.466118471818,46939.97673728007,-57760.67201360829,7733.369348205393,48208.38191369096,0
286,51737.43457663378,19021.082948189658,5210.215721510694,-3416.371851597606,-14250.65244834072,0
287,336309.0193270864,120994.9206674637,-58912.120172145245,-4248.421732425831,-9376.25439435883,0
288,13733.856386173917,-85754.05740416901,4786.980093359958,-1952.4621994661418,-9630.246766968994,1
289,-41177.38116620413,106058.72435534591,-498.01351514819925,-2197.004937683959,-11606.571095618983,0
290,-136589.10005326086,213568.13688478438,-174289.3352985536,142817.83981698757,9801.526189110067,1
291,-154721.4448309257,-47757.29505440127,2193.0206738960583,-617.0066210553648,-2304.6448804384145,1
